"","subjectID","session","con","condition","control","xyz","roi","process","meanPE","sdPE","map","test","mask","dotProduct"
"9217","RRV026","1","con_0019.nii","snack","nature","9_3_-6","right VS","reward",0.39343,0.208687,"reward_association-test_z_FDR_0.01","association","unmasked",37.1987
"9218","RRV026","1","con_0019.nii","snack","nature","-9_3_-6","left VS","reward",0.176353,0.195476,"reward_association-test_z_FDR_0.01","association","unmasked",37.1987
"9219","RRV026","1","con_0019.nii","snack","nature","-30_33_-18","left lOFC","reward",0.547653,0.233792,"reward_association-test_z_FDR_0.01","association","unmasked",37.1987
"9220","RRV026","1","con_0019.nii","snack","nature","46_28_31","right dlPFC","cognitive_control",-0.285544,0.118902,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-2.8192
"9221","RRV026","1","con_0019.nii","snack","nature","-44_27_33","left dlPFC","cognitive_control",0.229785,0.188492,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-2.8192
"9222","RRV026","1","con_0019.nii","snack","nature","44_8_34","right MFG","cognitive_control",-0.0302339,0.200672,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-2.8192
"9223","RRV026","1","con_0019.nii","snack","nature","-42_7_36","left MFG","cognitive_control",0.497802,0.39731,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-2.8192
"9224","RRV026","1","con_0019.nii","snack","nature","54_-44_43","right IPL","cognitive_control",-0.613747,0.231054,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-2.8192
"9225","RRV026","1","con_0019.nii","snack","nature","-53_-50_39","left IPL","cognitive_control",-0.159648,0.248555,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-2.8192
"9226","RRV026","1","con_0019.nii","snack","nature","32_-59_41","right IPS","cognitive_control",0.391997,0.32036,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-2.8192
"9227","RRV026","1","con_0019.nii","snack","nature","-32_-58_46","left IPS","cognitive_control",-0.0772271,0.245146,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-2.8192
"9228","RRV026","1","con_0019.nii","snack","nature","-6_49_1","left vmPFC","value",-0.586956,0.0995923,"value_association-test_z_FDR_0.01","association","unmasked",-141.689
"9229","RRV026","2","con_0020.nii","snack","nature","9_3_-6","right VS","reward",0.360841,0.249706,"reward_association-test_z_FDR_0.01","association","unmasked",-1302.1
"9230","RRV026","2","con_0020.nii","snack","nature","-9_3_-6","left VS","reward",0.0878183,0.252291,"reward_association-test_z_FDR_0.01","association","unmasked",-1302.1
"9231","RRV026","2","con_0020.nii","snack","nature","-30_33_-18","left lOFC","reward",-0.0503072,0.199147,"reward_association-test_z_FDR_0.01","association","unmasked",-1302.1
"9232","RRV026","2","con_0020.nii","snack","nature","46_28_31","right dlPFC","cognitive_control",0.388827,0.229401,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-155.568
"9233","RRV026","2","con_0020.nii","snack","nature","-44_27_33","left dlPFC","cognitive_control",0.212959,0.383303,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-155.568
"9234","RRV026","2","con_0020.nii","snack","nature","44_8_34","right MFG","cognitive_control",-0.176835,0.19634,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-155.568
"9235","RRV026","2","con_0020.nii","snack","nature","-42_7_36","left MFG","cognitive_control",-0.139219,0.252348,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-155.568
"9236","RRV026","2","con_0020.nii","snack","nature","54_-44_43","right IPL","cognitive_control",-0.295259,0.234628,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-155.568
"9237","RRV026","2","con_0020.nii","snack","nature","-53_-50_39","left IPL","cognitive_control",-0.485426,0.490728,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-155.568
"9238","RRV026","2","con_0020.nii","snack","nature","32_-59_41","right IPS","cognitive_control",-0.408921,0.471394,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-155.568
"9239","RRV026","2","con_0020.nii","snack","nature","-32_-58_46","left IPS","cognitive_control",0.0346426,0.32212,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-155.568
"9240","RRV026","2","con_0020.nii","snack","nature","-6_49_1","left vmPFC","value",-0.169755,0.180322,"value_association-test_z_FDR_0.01","association","unmasked",-293.591
"9241","RRV026","all","con_0021.nii","snack","nature","9_3_-6","right VS","reward",0.75427,0.37095,"reward_association-test_z_FDR_0.01","association","unmasked",-1264.9
"9242","RRV026","all","con_0021.nii","snack","nature","-9_3_-6","left VS","reward",0.264172,0.344797,"reward_association-test_z_FDR_0.01","association","unmasked",-1264.9
"9243","RRV026","all","con_0021.nii","snack","nature","-30_33_-18","left lOFC","reward",0.497346,0.378622,"reward_association-test_z_FDR_0.01","association","unmasked",-1264.9
"9244","RRV026","all","con_0021.nii","snack","nature","46_28_31","right dlPFC","cognitive_control",0.103283,0.265525,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-158.387
"9245","RRV026","all","con_0021.nii","snack","nature","-44_27_33","left dlPFC","cognitive_control",0.442744,0.43462,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-158.387
"9246","RRV026","all","con_0021.nii","snack","nature","44_8_34","right MFG","cognitive_control",-0.207069,0.355985,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-158.387
"9247","RRV026","all","con_0021.nii","snack","nature","-42_7_36","left MFG","cognitive_control",0.358583,0.487895,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-158.387
"9248","RRV026","all","con_0021.nii","snack","nature","54_-44_43","right IPL","cognitive_control",-0.909006,0.403854,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-158.387
"9249","RRV026","all","con_0021.nii","snack","nature","-53_-50_39","left IPL","cognitive_control",-0.645074,0.65532,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-158.387
"9250","RRV026","all","con_0021.nii","snack","nature","32_-59_41","right IPS","cognitive_control",-0.0169237,0.621783,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-158.387
"9251","RRV026","all","con_0021.nii","snack","nature","-32_-58_46","left IPS","cognitive_control",-0.0425845,0.449491,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-158.387
"9252","RRV026","all","con_0021.nii","snack","nature","-6_49_1","left vmPFC","value",-0.756711,0.219319,"value_association-test_z_FDR_0.01","association","unmasked",-435.28
"9253","RRV026","1","con_0022.nii","meal","nature","9_3_-6","right VS","reward",0.260662,0.300728,"reward_association-test_z_FDR_0.01","association","unmasked",-2159.8
"9254","RRV026","1","con_0022.nii","meal","nature","-9_3_-6","left VS","reward",0.496737,0.214433,"reward_association-test_z_FDR_0.01","association","unmasked",-2159.8
"9255","RRV026","1","con_0022.nii","meal","nature","-30_33_-18","left lOFC","reward",0.170056,0.228467,"reward_association-test_z_FDR_0.01","association","unmasked",-2159.8
"9256","RRV026","1","con_0022.nii","meal","nature","46_28_31","right dlPFC","cognitive_control",-0.577504,0.224145,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-250.117
"9257","RRV026","1","con_0022.nii","meal","nature","-44_27_33","left dlPFC","cognitive_control",-0.114073,0.232095,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-250.117
"9258","RRV026","1","con_0022.nii","meal","nature","44_8_34","right MFG","cognitive_control",0.372134,0.421984,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-250.117
"9259","RRV026","1","con_0022.nii","meal","nature","-42_7_36","left MFG","cognitive_control",-0.101188,0.501708,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-250.117
"9260","RRV026","1","con_0022.nii","meal","nature","54_-44_43","right IPL","cognitive_control",-0.552134,0.172482,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-250.117
"9261","RRV026","1","con_0022.nii","meal","nature","-53_-50_39","left IPL","cognitive_control",-0.0528735,0.212922,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-250.117
"9262","RRV026","1","con_0022.nii","meal","nature","32_-59_41","right IPS","cognitive_control",-0.132444,0.391724,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-250.117
"9263","RRV026","1","con_0022.nii","meal","nature","-32_-58_46","left IPS","cognitive_control",-0.725102,0.384039,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-250.117
"9264","RRV026","1","con_0022.nii","meal","nature","-6_49_1","left vmPFC","value",-0.169052,0.211274,"value_association-test_z_FDR_0.01","association","unmasked",-751.479
"9265","RRV026","2","con_0023.nii","meal","nature","9_3_-6","right VS","reward",0.487503,0.412299,"reward_association-test_z_FDR_0.01","association","unmasked",1655.28
"9266","RRV026","2","con_0023.nii","meal","nature","-9_3_-6","left VS","reward",-0.25234,0.365868,"reward_association-test_z_FDR_0.01","association","unmasked",1655.28
"9267","RRV026","2","con_0023.nii","meal","nature","-30_33_-18","left lOFC","reward",0.426341,0.160072,"reward_association-test_z_FDR_0.01","association","unmasked",1655.28
"9268","RRV026","2","con_0023.nii","meal","nature","46_28_31","right dlPFC","cognitive_control",0.306033,0.196814,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-26.0607
"9269","RRV026","2","con_0023.nii","meal","nature","-44_27_33","left dlPFC","cognitive_control",0.32568,0.253615,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-26.0607
"9270","RRV026","2","con_0023.nii","meal","nature","44_8_34","right MFG","cognitive_control",-0.0346068,0.145799,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-26.0607
"9271","RRV026","2","con_0023.nii","meal","nature","-42_7_36","left MFG","cognitive_control",0.505966,0.404367,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-26.0607
"9272","RRV026","2","con_0023.nii","meal","nature","54_-44_43","right IPL","cognitive_control",-0.0234066,0.116051,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-26.0607
"9273","RRV026","2","con_0023.nii","meal","nature","-53_-50_39","left IPL","cognitive_control",0.267764,0.281581,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-26.0607
"9274","RRV026","2","con_0023.nii","meal","nature","32_-59_41","right IPS","cognitive_control",0.118836,0.196151,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-26.0607
"9275","RRV026","2","con_0023.nii","meal","nature","-32_-58_46","left IPS","cognitive_control",0.171708,0.182931,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-26.0607
"9276","RRV026","2","con_0023.nii","meal","nature","-6_49_1","left vmPFC","value",-0.415751,0.168467,"value_association-test_z_FDR_0.01","association","unmasked",325.109
"9277","RRV026","all","con_0024.nii","meal","nature","9_3_-6","right VS","reward",0.748165,0.431205,"reward_association-test_z_FDR_0.01","association","unmasked",-504.521
"9278","RRV026","all","con_0024.nii","meal","nature","-9_3_-6","left VS","reward",0.244396,0.422721,"reward_association-test_z_FDR_0.01","association","unmasked",-504.521
"9279","RRV026","all","con_0024.nii","meal","nature","-30_33_-18","left lOFC","reward",0.596397,0.332398,"reward_association-test_z_FDR_0.01","association","unmasked",-504.521
"9280","RRV026","all","con_0024.nii","meal","nature","46_28_31","right dlPFC","cognitive_control",-0.271471,0.222357,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-276.177
"9281","RRV026","all","con_0024.nii","meal","nature","-44_27_33","left dlPFC","cognitive_control",0.211608,0.33252,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-276.177
"9282","RRV026","all","con_0024.nii","meal","nature","44_8_34","right MFG","cognitive_control",0.337527,0.501736,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-276.177
"9283","RRV026","all","con_0024.nii","meal","nature","-42_7_36","left MFG","cognitive_control",0.404778,0.811533,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-276.177
"9284","RRV026","all","con_0024.nii","meal","nature","54_-44_43","right IPL","cognitive_control",-0.575541,0.176767,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-276.177
"9285","RRV026","all","con_0024.nii","meal","nature","-53_-50_39","left IPL","cognitive_control",0.21489,0.47254,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-276.177
"9286","RRV026","all","con_0024.nii","meal","nature","32_-59_41","right IPS","cognitive_control",-0.013608,0.404924,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-276.177
"9287","RRV026","all","con_0024.nii","meal","nature","-32_-58_46","left IPS","cognitive_control",-0.553393,0.460862,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-276.177
"9288","RRV026","all","con_0024.nii","meal","nature","-6_49_1","left vmPFC","value",-0.584803,0.234356,"value_association-test_z_FDR_0.01","association","unmasked",-426.37
"9289","RRV026","1","con_0025.nii","dessert","nature","9_3_-6","right VS","reward",0.489824,0.941805,"reward_association-test_z_FDR_0.01","association","unmasked",-653.583
"9290","RRV026","1","con_0025.nii","dessert","nature","-9_3_-6","left VS","reward",-0.295774,0.256578,"reward_association-test_z_FDR_0.01","association","unmasked",-653.583
"9291","RRV026","1","con_0025.nii","dessert","nature","-30_33_-18","left lOFC","reward",0.187873,0.191938,"reward_association-test_z_FDR_0.01","association","unmasked",-653.583
"9292","RRV026","1","con_0025.nii","dessert","nature","46_28_31","right dlPFC","cognitive_control",-0.222476,0.159043,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-345.568
"9293","RRV026","1","con_0025.nii","dessert","nature","-44_27_33","left dlPFC","cognitive_control",-0.245128,0.187713,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-345.568
"9294","RRV026","1","con_0025.nii","dessert","nature","44_8_34","right MFG","cognitive_control",0.133565,0.208026,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-345.568
"9295","RRV026","1","con_0025.nii","dessert","nature","-42_7_36","left MFG","cognitive_control",-0.216846,0.34926,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-345.568
"9296","RRV026","1","con_0025.nii","dessert","nature","54_-44_43","right IPL","cognitive_control",-0.156924,0.293184,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-345.568
"9297","RRV026","1","con_0025.nii","dessert","nature","-53_-50_39","left IPL","cognitive_control",-0.27916,0.242444,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-345.568
"9298","RRV026","1","con_0025.nii","dessert","nature","32_-59_41","right IPS","cognitive_control",-0.191759,0.289221,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-345.568
"9299","RRV026","1","con_0025.nii","dessert","nature","-32_-58_46","left IPS","cognitive_control",-1.04214,0.323963,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-345.568
"9300","RRV026","1","con_0025.nii","dessert","nature","-6_49_1","left vmPFC","value",-0.129473,0.208689,"value_association-test_z_FDR_0.01","association","unmasked",22.1434
"9301","RRV026","2","con_0026.nii","dessert","nature","9_3_-6","right VS","reward",0.518714,0.292402,"reward_association-test_z_FDR_0.01","association","unmasked",-252.142
"9302","RRV026","2","con_0026.nii","dessert","nature","-9_3_-6","left VS","reward",-0.509123,0.59163,"reward_association-test_z_FDR_0.01","association","unmasked",-252.142
"9303","RRV026","2","con_0026.nii","dessert","nature","-30_33_-18","left lOFC","reward",-0.49728,0.270526,"reward_association-test_z_FDR_0.01","association","unmasked",-252.142
"9304","RRV026","2","con_0026.nii","dessert","nature","46_28_31","right dlPFC","cognitive_control",-0.225727,0.192205,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-119.747
"9305","RRV026","2","con_0026.nii","dessert","nature","-44_27_33","left dlPFC","cognitive_control",0.452801,0.187872,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-119.747
"9306","RRV026","2","con_0026.nii","dessert","nature","44_8_34","right MFG","cognitive_control",-0.309431,0.238153,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-119.747
"9307","RRV026","2","con_0026.nii","dessert","nature","-42_7_36","left MFG","cognitive_control",0.0921173,0.189387,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-119.747
"9308","RRV026","2","con_0026.nii","dessert","nature","54_-44_43","right IPL","cognitive_control",-0.0946622,0.238584,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-119.747
"9309","RRV026","2","con_0026.nii","dessert","nature","-53_-50_39","left IPL","cognitive_control",0.031695,0.211381,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-119.747
"9310","RRV026","2","con_0026.nii","dessert","nature","32_-59_41","right IPS","cognitive_control",0.645209,0.588083,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-119.747
"9311","RRV026","2","con_0026.nii","dessert","nature","-32_-58_46","left IPS","cognitive_control",0.820738,0.311851,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-119.747
"9312","RRV026","2","con_0026.nii","dessert","nature","-6_49_1","left vmPFC","value",-0.0977409,0.246462,"value_association-test_z_FDR_0.01","association","unmasked",-457.72
"9313","RRV026","all","con_0027.nii","dessert","nature","9_3_-6","right VS","reward",1.00854,1.15943,"reward_association-test_z_FDR_0.01","association","unmasked",-905.725
"9314","RRV026","all","con_0027.nii","dessert","nature","-9_3_-6","left VS","reward",-0.804897,0.496063,"reward_association-test_z_FDR_0.01","association","unmasked",-905.725
"9315","RRV026","all","con_0027.nii","dessert","nature","-30_33_-18","left lOFC","reward",-0.309408,0.349577,"reward_association-test_z_FDR_0.01","association","unmasked",-905.725
"9316","RRV026","all","con_0027.nii","dessert","nature","46_28_31","right dlPFC","cognitive_control",-0.448202,0.227836,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-465.315
"9317","RRV026","all","con_0027.nii","dessert","nature","-44_27_33","left dlPFC","cognitive_control",0.207672,0.319561,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-465.315
"9318","RRV026","all","con_0027.nii","dessert","nature","44_8_34","right MFG","cognitive_control",-0.175866,0.373998,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-465.315
"9319","RRV026","all","con_0027.nii","dessert","nature","-42_7_36","left MFG","cognitive_control",-0.124729,0.327829,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-465.315
"9320","RRV026","all","con_0027.nii","dessert","nature","54_-44_43","right IPL","cognitive_control",-0.251586,0.295133,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-465.315
"9321","RRV026","all","con_0027.nii","dessert","nature","-53_-50_39","left IPL","cognitive_control",-0.247466,0.186793,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-465.315
"9322","RRV026","all","con_0027.nii","dessert","nature","32_-59_41","right IPS","cognitive_control",0.45345,0.514952,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-465.315
"9323","RRV026","all","con_0027.nii","dessert","nature","-32_-58_46","left IPS","cognitive_control",-0.221405,0.361482,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-465.315
"9324","RRV026","all","con_0027.nii","dessert","nature","-6_49_1","left vmPFC","value",-0.227214,0.231095,"value_association-test_z_FDR_0.01","association","unmasked",-435.577
"9325","RRV026","1","con_0028.nii","food","nature","9_3_-6","right VS","reward",0.381305,0.330134,"reward_association-test_z_FDR_0.01","association","unmasked",-925.394
"9326","RRV026","1","con_0028.nii","food","nature","-9_3_-6","left VS","reward",0.125772,0.136917,"reward_association-test_z_FDR_0.01","association","unmasked",-925.394
"9327","RRV026","1","con_0028.nii","food","nature","-30_33_-18","left lOFC","reward",0.301861,0.116803,"reward_association-test_z_FDR_0.01","association","unmasked",-925.394
"9328","RRV026","1","con_0028.nii","food","nature","46_28_31","right dlPFC","cognitive_control",-0.361841,0.127338,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-199.501
"9329","RRV026","1","con_0028.nii","food","nature","-44_27_33","left dlPFC","cognitive_control",-0.0431386,0.137686,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-199.501
"9330","RRV026","1","con_0028.nii","food","nature","44_8_34","right MFG","cognitive_control",0.158488,0.253851,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-199.501
"9331","RRV026","1","con_0028.nii","food","nature","-42_7_36","left MFG","cognitive_control",0.0599227,0.394449,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-199.501
"9332","RRV026","1","con_0028.nii","food","nature","54_-44_43","right IPL","cognitive_control",-0.440935,0.101347,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-199.501
"9333","RRV026","1","con_0028.nii","food","nature","-53_-50_39","left IPL","cognitive_control",-0.163894,0.183344,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-199.501
"9334","RRV026","1","con_0028.nii","food","nature","32_-59_41","right IPS","cognitive_control",0.0225979,0.301241,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-199.501
"9335","RRV026","1","con_0028.nii","food","nature","-32_-58_46","left IPS","cognitive_control",-0.614824,0.295513,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-199.501
"9336","RRV026","1","con_0028.nii","food","nature","-6_49_1","left vmPFC","value",-0.295161,0.139349,"value_association-test_z_FDR_0.01","association","unmasked",-290.341
"9337","RRV026","2","con_0029.nii","food","nature","9_3_-6","right VS","reward",0.455686,0.255392,"reward_association-test_z_FDR_0.01","association","unmasked",33.6789
"9338","RRV026","2","con_0029.nii","food","nature","-9_3_-6","left VS","reward",-0.224548,0.32933,"reward_association-test_z_FDR_0.01","association","unmasked",33.6789
"9339","RRV026","2","con_0029.nii","food","nature","-30_33_-18","left lOFC","reward",-0.0404155,0.118845,"reward_association-test_z_FDR_0.01","association","unmasked",33.6789
"9340","RRV026","2","con_0029.nii","food","nature","46_28_31","right dlPFC","cognitive_control",0.156378,0.161873,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-100.459
"9341","RRV026","2","con_0029.nii","food","nature","-44_27_33","left dlPFC","cognitive_control",0.33048,0.165271,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-100.459
"9342","RRV026","2","con_0029.nii","food","nature","44_8_34","right MFG","cognitive_control",-0.173624,0.161775,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-100.459
"9343","RRV026","2","con_0029.nii","food","nature","-42_7_36","left MFG","cognitive_control",0.152955,0.145002,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-100.459
"9344","RRV026","2","con_0029.nii","food","nature","54_-44_43","right IPL","cognitive_control",-0.137776,0.130696,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-100.459
"9345","RRV026","2","con_0029.nii","food","nature","-53_-50_39","left IPL","cognitive_control",-0.0619892,0.185256,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-100.459
"9346","RRV026","2","con_0029.nii","food","nature","32_-59_41","right IPS","cognitive_control",0.118375,0.356007,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-100.459
"9347","RRV026","2","con_0029.nii","food","nature","-32_-58_46","left IPS","cognitive_control",0.342363,0.230443,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-100.459
"9348","RRV026","2","con_0029.nii","food","nature","-6_49_1","left vmPFC","value",-0.227749,0.101983,"value_association-test_z_FDR_0.01","association","unmasked",-142.068
"9349","RRV026","all","con_0030.nii","food","nature","9_3_-6","right VS","reward",0.836991,0.552748,"reward_association-test_z_FDR_0.01","association","unmasked",-891.715
"9350","RRV026","all","con_0030.nii","food","nature","-9_3_-6","left VS","reward",-0.0987764,0.266998,"reward_association-test_z_FDR_0.01","association","unmasked",-891.715
"9351","RRV026","all","con_0030.nii","food","nature","-30_33_-18","left lOFC","reward",0.261445,0.183932,"reward_association-test_z_FDR_0.01","association","unmasked",-891.715
"9352","RRV026","all","con_0030.nii","food","nature","46_28_31","right dlPFC","cognitive_control",-0.205464,0.174953,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-299.96
"9353","RRV026","all","con_0030.nii","food","nature","-44_27_33","left dlPFC","cognitive_control",0.287342,0.256508,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-299.96
"9354","RRV026","all","con_0030.nii","food","nature","44_8_34","right MFG","cognitive_control",-0.015136,0.371898,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-299.96
"9355","RRV026","all","con_0030.nii","food","nature","-42_7_36","left MFG","cognitive_control",0.212878,0.461538,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-299.96
"9356","RRV026","all","con_0030.nii","food","nature","54_-44_43","right IPL","cognitive_control",-0.578711,0.16723,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-299.96
"9357","RRV026","all","con_0030.nii","food","nature","-53_-50_39","left IPL","cognitive_control",-0.225883,0.272409,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-299.96
"9358","RRV026","all","con_0030.nii","food","nature","32_-59_41","right IPS","cognitive_control",0.140973,0.360885,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-299.96
"9359","RRV026","all","con_0030.nii","food","nature","-32_-58_46","left IPS","cognitive_control",-0.272461,0.372028,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",-299.96
"9360","RRV026","all","con_0030.nii","food","nature","-6_49_1","left vmPFC","value",-0.52291,0.149089,"value_association-test_z_FDR_0.01","association","unmasked",-432.409
"9361","RRV027","1","con_0001.nii","snack","rest","9_3_-6","right VS","reward",-0.337571,0.653265,"reward_association-test_z_FDR_0.01","association","unmasked",11456.1
"9362","RRV027","1","con_0001.nii","snack","rest","-9_3_-6","left VS","reward",-0.460833,0.94949,"reward_association-test_z_FDR_0.01","association","unmasked",11456.1
"9363","RRV027","1","con_0001.nii","snack","rest","-30_33_-18","left lOFC","reward",1.08271,0.514807,"reward_association-test_z_FDR_0.01","association","unmasked",11456.1
"9364","RRV027","1","con_0001.nii","snack","rest","46_28_31","right dlPFC","cognitive_control",1.00331,0.468179,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1338.45
"9365","RRV027","1","con_0001.nii","snack","rest","-44_27_33","left dlPFC","cognitive_control",0.961615,0.303372,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1338.45
"9366","RRV027","1","con_0001.nii","snack","rest","44_8_34","right MFG","cognitive_control",1.92755,0.902677,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1338.45
"9367","RRV027","1","con_0001.nii","snack","rest","-42_7_36","left MFG","cognitive_control",1.51778,1.12309,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1338.45
"9368","RRV027","1","con_0001.nii","snack","rest","54_-44_43","right IPL","cognitive_control",1.03028,0.638602,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1338.45
"9369","RRV027","1","con_0001.nii","snack","rest","-53_-50_39","left IPL","cognitive_control",0.930205,0.21639,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1338.45
"9370","RRV027","1","con_0001.nii","snack","rest","32_-59_41","right IPS","cognitive_control",0.961928,0.423696,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1338.45
"9371","RRV027","1","con_0001.nii","snack","rest","-32_-58_46","left IPS","cognitive_control",0.686516,0.679758,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",1338.45
"9372","RRV027","1","con_0001.nii","snack","rest","-6_49_1","left vmPFC","value",0.43556,0.954517,"value_association-test_z_FDR_0.01","association","unmasked",1310.55
"9373","RRV027","2","con_0002.nii","snack","rest","9_3_-6","right VS","reward",0.497403,0.390486,"reward_association-test_z_FDR_0.01","association","unmasked",1485.43
"9374","RRV027","2","con_0002.nii","snack","rest","-9_3_-6","left VS","reward",-0.296369,0.567993,"reward_association-test_z_FDR_0.01","association","unmasked",1485.43
"9375","RRV027","2","con_0002.nii","snack","rest","-30_33_-18","left lOFC","reward",0.298449,0.344638,"reward_association-test_z_FDR_0.01","association","unmasked",1485.43
"9376","RRV027","2","con_0002.nii","snack","rest","46_28_31","right dlPFC","cognitive_control",-0.47623,0.513993,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",400.186
"9377","RRV027","2","con_0002.nii","snack","rest","-44_27_33","left dlPFC","cognitive_control",0.0389532,0.243211,"cognitive_control_association-test_z_FDR_0.01","association","unmasked",400.186
