"","subjectID","session","con","condition","control","xyz","roi","process","meanPE","sdPE","map","test","mask","dotProduct"
"141","RRV002","all","con_0006.nii","meal","rest","-53_-50_39","left IPL","cognitive_control",-1.62006,0.557846,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",-19925.2
"142","RRV002","all","con_0006.nii","meal","rest","32_-59_41","right IPS","cognitive_control",0.306206,0.510831,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",-19925.2
"143","RRV002","all","con_0006.nii","meal","rest","-32_-58_46","left IPS","cognitive_control",-0.0924852,0.479732,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",-19925.2
"144","RRV002","all","con_0006.nii","meal","rest","-6_49_1","left vmPFC","value",-1.58964,0.77496,"value_uniformity-test_z_FDR_0.01","uniformity","masked",-11505.9
"145","RRV002","all","con_0009.nii","dessert","rest","9_3_-6","right VS","reward",-0.348688,0.528152,"reward_uniformity-test_z_FDR_0.01","uniformity","masked",-1575.89
"146","RRV002","all","con_0009.nii","dessert","rest","-9_3_-6","left VS","reward",-0.299771,0.824227,"reward_uniformity-test_z_FDR_0.01","uniformity","masked",-1575.89
"147","RRV002","all","con_0009.nii","dessert","rest","-30_33_-18","left lOFC","reward",-1.11996,0.410767,"reward_uniformity-test_z_FDR_0.01","uniformity","masked",-1575.89
"148","RRV002","all","con_0009.nii","dessert","rest","46_28_31","right dlPFC","cognitive_control",-0.141786,0.235887,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",4358.07
"149","RRV002","all","con_0009.nii","dessert","rest","-44_27_33","left dlPFC","cognitive_control",0.412265,0.258223,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",4358.07
"150","RRV002","all","con_0009.nii","dessert","rest","44_8_34","right MFG","cognitive_control",-0.592686,0.656062,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",4358.07
"151","RRV002","all","con_0009.nii","dessert","rest","-42_7_36","left MFG","cognitive_control",-0.189042,0.371461,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",4358.07
"152","RRV002","all","con_0009.nii","dessert","rest","54_-44_43","right IPL","cognitive_control",0.25043,0.424151,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",4358.07
"153","RRV002","all","con_0009.nii","dessert","rest","-53_-50_39","left IPL","cognitive_control",0.877503,0.826817,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",4358.07
"154","RRV002","all","con_0009.nii","dessert","rest","32_-59_41","right IPS","cognitive_control",0.759568,0.483945,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","masked",4358.07
