"","subjectID","session","con","condition","control","xyz","roi","process","meanPE","sdPE","map","test","mask","dotProduct"
"6949","RRV020","1","con_0010.nii","nature","rest","9_3_-6","right VS","reward",0.0489184,0.184913,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-16696.9
"6950","RRV020","1","con_0010.nii","nature","rest","-9_3_-6","left VS","reward",0.0202052,0.173066,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-16696.9
"6951","RRV020","1","con_0010.nii","nature","rest","-30_33_-18","left lOFC","reward",-0.353082,0.186273,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-16696.9
"6952","RRV020","1","con_0010.nii","nature","rest","46_28_31","right dlPFC","cognitive_control",-0.183904,0.114368,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8312.77
"6953","RRV020","1","con_0010.nii","nature","rest","-44_27_33","left dlPFC","cognitive_control",-0.172287,0.188396,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8312.77
"6954","RRV020","1","con_0010.nii","nature","rest","44_8_34","right MFG","cognitive_control",-0.339943,0.0993786,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8312.77
"6955","RRV020","1","con_0010.nii","nature","rest","-42_7_36","left MFG","cognitive_control",0.33153,0.487071,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8312.77
"6956","RRV020","1","con_0010.nii","nature","rest","54_-44_43","right IPL","cognitive_control",-0.157055,0.136092,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8312.77
"6957","RRV020","1","con_0010.nii","nature","rest","-53_-50_39","left IPL","cognitive_control",-0.308375,0.248559,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8312.77
"6958","RRV020","1","con_0010.nii","nature","rest","32_-59_41","right IPS","cognitive_control",-0.236374,0.418208,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8312.77
"6959","RRV020","1","con_0010.nii","nature","rest","-32_-58_46","left IPS","cognitive_control",-0.284242,0.203271,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8312.77
"6960","RRV020","1","con_0010.nii","nature","rest","-6_49_1","left vmPFC","value",-0.86139,0.205446,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",-8145.87
"6961","RRV020","2","con_0011.nii","nature","rest","9_3_-6","right VS","reward",-0.387058,0.246749,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-12532.7
"6962","RRV020","2","con_0011.nii","nature","rest","-9_3_-6","left VS","reward",0.180108,0.22136,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-12532.7
"6963","RRV020","2","con_0011.nii","nature","rest","-30_33_-18","left lOFC","reward",0.190713,0.343977,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-12532.7
"6964","RRV020","2","con_0011.nii","nature","rest","46_28_31","right dlPFC","cognitive_control",0.00109788,0.162627,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4901.28
"6965","RRV020","2","con_0011.nii","nature","rest","-44_27_33","left dlPFC","cognitive_control",-0.0199637,0.145689,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4901.28
"6966","RRV020","2","con_0011.nii","nature","rest","44_8_34","right MFG","cognitive_control",0.243039,0.131568,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4901.28
"6967","RRV020","2","con_0011.nii","nature","rest","-42_7_36","left MFG","cognitive_control",0.589184,0.293853,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4901.28
"6968","RRV020","2","con_0011.nii","nature","rest","54_-44_43","right IPL","cognitive_control",-0.307106,0.163081,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4901.28
"6969","RRV020","2","con_0011.nii","nature","rest","-53_-50_39","left IPL","cognitive_control",-0.356707,0.227142,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4901.28
"6970","RRV020","2","con_0011.nii","nature","rest","32_-59_41","right IPS","cognitive_control",-0.0466544,0.371176,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4901.28
"6971","RRV020","2","con_0011.nii","nature","rest","-32_-58_46","left IPS","cognitive_control",-0.208398,0.166052,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4901.28
"6972","RRV020","2","con_0011.nii","nature","rest","-6_49_1","left vmPFC","value",-0.995815,0.189636,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",-7006.66
"6973","RRV020","all","con_0012.nii","nature","rest","9_3_-6","right VS","reward",-0.33814,0.360093,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-29229.5
"6974","RRV020","all","con_0012.nii","nature","rest","-9_3_-6","left VS","reward",0.200314,0.360505,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-29229.5
"6975","RRV020","all","con_0012.nii","nature","rest","-30_33_-18","left lOFC","reward",-0.162369,0.214777,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-29229.5
"6976","RRV020","all","con_0012.nii","nature","rest","46_28_31","right dlPFC","cognitive_control",-0.182807,0.25815,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-13214
"6977","RRV020","all","con_0012.nii","nature","rest","-44_27_33","left dlPFC","cognitive_control",-0.192251,0.311633,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-13214
"6978","RRV020","all","con_0012.nii","nature","rest","44_8_34","right MFG","cognitive_control",-0.0969042,0.146325,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-13214
"6979","RRV020","all","con_0012.nii","nature","rest","-42_7_36","left MFG","cognitive_control",0.920714,0.764173,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-13214
"6980","RRV020","all","con_0012.nii","nature","rest","54_-44_43","right IPL","cognitive_control",-0.464161,0.26328,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-13214
"6981","RRV020","all","con_0012.nii","nature","rest","-53_-50_39","left IPL","cognitive_control",-0.665083,0.454711,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-13214
"6982","RRV020","all","con_0012.nii","nature","rest","32_-59_41","right IPS","cognitive_control",-0.283028,0.763935,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-13214
"6983","RRV020","all","con_0012.nii","nature","rest","-32_-58_46","left IPS","cognitive_control",-0.49264,0.326808,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-13214
"6984","RRV020","all","con_0012.nii","nature","rest","-6_49_1","left vmPFC","value",-1.8572,0.325625,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",-15152.5
"6985","RRV020","1","con_0013.nii","social","rest","9_3_-6","right VS","reward",0.254066,0.204121,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",2756.62
"6986","RRV020","1","con_0013.nii","social","rest","-9_3_-6","left VS","reward",-0.372266,0.382134,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",2756.62
"6987","RRV020","1","con_0013.nii","social","rest","-30_33_-18","left lOFC","reward",-0.186041,0.0962883,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",2756.62
"6988","RRV020","1","con_0013.nii","social","rest","46_28_31","right dlPFC","cognitive_control",0.42711,0.465061,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",10891.9
"6989","RRV020","1","con_0013.nii","social","rest","-44_27_33","left dlPFC","cognitive_control",0.548412,0.433313,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",10891.9
"6990","RRV020","1","con_0013.nii","social","rest","44_8_34","right MFG","cognitive_control",0.0897398,0.362568,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",10891.9
"6991","RRV020","1","con_0013.nii","social","rest","-42_7_36","left MFG","cognitive_control",1.00226,0.784355,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",10891.9
"6992","RRV020","1","con_0013.nii","social","rest","54_-44_43","right IPL","cognitive_control",0.012406,0.196051,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",10891.9
"6993","RRV020","1","con_0013.nii","social","rest","-53_-50_39","left IPL","cognitive_control",0.280728,0.272638,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",10891.9
"6994","RRV020","1","con_0013.nii","social","rest","32_-59_41","right IPS","cognitive_control",0.114968,0.314347,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",10891.9
"6995","RRV020","1","con_0013.nii","social","rest","-32_-58_46","left IPS","cognitive_control",-0.070583,0.158874,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",10891.9
"6996","RRV020","1","con_0013.nii","social","rest","-6_49_1","left vmPFC","value",-1.01167,0.258507,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",2218.44
"6997","RRV020","2","con_0014.nii","social","rest","9_3_-6","right VS","reward",-0.297173,0.407272,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-10039.1
"6998","RRV020","2","con_0014.nii","social","rest","-9_3_-6","left VS","reward",0.268883,0.440645,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-10039.1
"6999","RRV020","2","con_0014.nii","social","rest","-30_33_-18","left lOFC","reward",-0.212916,0.194046,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-10039.1
"7000","RRV020","2","con_0014.nii","social","rest","46_28_31","right dlPFC","cognitive_control",0.111937,0.408129,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-6892.59
"7001","RRV020","2","con_0014.nii","social","rest","-44_27_33","left dlPFC","cognitive_control",0.224011,0.397535,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-6892.59
"7002","RRV020","2","con_0014.nii","social","rest","44_8_34","right MFG","cognitive_control",0.568898,0.296755,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-6892.59
"7003","RRV020","2","con_0014.nii","social","rest","-42_7_36","left MFG","cognitive_control",0.950236,0.765253,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-6892.59
"7004","RRV020","2","con_0014.nii","social","rest","54_-44_43","right IPL","cognitive_control",-0.751381,0.233655,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-6892.59
"7005","RRV020","2","con_0014.nii","social","rest","-53_-50_39","left IPL","cognitive_control",-0.309295,0.25209,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-6892.59
"7006","RRV020","2","con_0014.nii","social","rest","32_-59_41","right IPS","cognitive_control",-0.365736,0.395239,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-6892.59
"7007","RRV020","2","con_0014.nii","social","rest","-32_-58_46","left IPS","cognitive_control",-0.384003,0.195358,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",-6892.59
"7008","RRV020","2","con_0014.nii","social","rest","-6_49_1","left vmPFC","value",-0.628453,0.220538,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",-4924.88
"7009","RRV020","all","con_0015.nii","social","rest","9_3_-6","right VS","reward",-0.043107,0.468081,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-7282.43
"7010","RRV020","all","con_0015.nii","social","rest","-9_3_-6","left VS","reward",-0.103383,0.497292,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-7282.43
"7011","RRV020","all","con_0015.nii","social","rest","-30_33_-18","left lOFC","reward",-0.398957,0.234917,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-7282.43
"7012","RRV020","all","con_0015.nii","social","rest","46_28_31","right dlPFC","cognitive_control",0.539047,0.860477,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3999.32
"7013","RRV020","all","con_0015.nii","social","rest","-44_27_33","left dlPFC","cognitive_control",0.772423,0.760538,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3999.32
"7014","RRV020","all","con_0015.nii","social","rest","44_8_34","right MFG","cognitive_control",0.658638,0.529919,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3999.32
"7015","RRV020","all","con_0015.nii","social","rest","-42_7_36","left MFG","cognitive_control",1.9525,1.53868,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3999.32
"7016","RRV020","all","con_0015.nii","social","rest","54_-44_43","right IPL","cognitive_control",-0.738975,0.250295,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3999.32
"7017","RRV020","all","con_0015.nii","social","rest","-53_-50_39","left IPL","cognitive_control",-0.0285669,0.413498,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3999.32
"7018","RRV020","all","con_0015.nii","social","rest","32_-59_41","right IPS","cognitive_control",-0.250768,0.646566,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3999.32
"7019","RRV020","all","con_0015.nii","social","rest","-32_-58_46","left IPS","cognitive_control",-0.454586,0.277622,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",3999.32
"7020","RRV020","all","con_0015.nii","social","rest","-6_49_1","left vmPFC","value",-1.64012,0.398309,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",-2706.43
"7021","RRV020","1","con_0016.nii","food","rest","9_3_-6","right VS","reward",-0.105108,0.360481,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",12000.2
"7022","RRV020","1","con_0016.nii","food","rest","-9_3_-6","left VS","reward",0.466686,0.331861,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",12000.2
"7023","RRV020","1","con_0016.nii","food","rest","-30_33_-18","left lOFC","reward",-0.456387,0.332853,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",12000.2
"7024","RRV020","1","con_0016.nii","food","rest","46_28_31","right dlPFC","cognitive_control",0.451361,0.19875,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",24340.1
"7025","RRV020","1","con_0016.nii","food","rest","-44_27_33","left dlPFC","cognitive_control",0.938518,0.685018,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",24340.1
"7026","RRV020","1","con_0016.nii","food","rest","44_8_34","right MFG","cognitive_control",0.316763,0.40805,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",24340.1
"7027","RRV020","1","con_0016.nii","food","rest","-42_7_36","left MFG","cognitive_control",1.80837,1.40931,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",24340.1
"7028","RRV020","1","con_0016.nii","food","rest","54_-44_43","right IPL","cognitive_control",0.231642,0.437592,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",24340.1
"7029","RRV020","1","con_0016.nii","food","rest","-53_-50_39","left IPL","cognitive_control",0.143542,0.208926,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",24340.1
"7030","RRV020","1","con_0016.nii","food","rest","32_-59_41","right IPS","cognitive_control",0.72408,0.496505,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",24340.1
"7031","RRV020","1","con_0016.nii","food","rest","-32_-58_46","left IPS","cognitive_control",0.446397,0.326933,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",24340.1
"7032","RRV020","1","con_0016.nii","food","rest","-6_49_1","left vmPFC","value",-0.861363,0.225648,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",8093.36
"7033","RRV020","2","con_0017.nii","food","rest","9_3_-6","right VS","reward",-0.34465,0.679333,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-1045.6
"7034","RRV020","2","con_0017.nii","food","rest","-9_3_-6","left VS","reward",0.503586,0.908849,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-1045.6
"7035","RRV020","2","con_0017.nii","food","rest","-30_33_-18","left lOFC","reward",-0.259845,0.154146,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",-1045.6
"7036","RRV020","2","con_0017.nii","food","rest","46_28_31","right dlPFC","cognitive_control",0.30043,0.410227,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",8878.33
"7037","RRV020","2","con_0017.nii","food","rest","-44_27_33","left dlPFC","cognitive_control",0.477064,0.652048,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",8878.33
"7038","RRV020","2","con_0017.nii","food","rest","44_8_34","right MFG","cognitive_control",1.23177,0.431261,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",8878.33
"7039","RRV020","2","con_0017.nii","food","rest","-42_7_36","left MFG","cognitive_control",1.37683,1.23519,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",8878.33
"7040","RRV020","2","con_0017.nii","food","rest","54_-44_43","right IPL","cognitive_control",0.0781914,0.336344,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",8878.33
"7041","RRV020","2","con_0017.nii","food","rest","-53_-50_39","left IPL","cognitive_control",-0.128013,0.210626,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",8878.33
"7042","RRV020","2","con_0017.nii","food","rest","32_-59_41","right IPS","cognitive_control",0.507077,0.384218,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",8878.33
"7043","RRV020","2","con_0017.nii","food","rest","-32_-58_46","left IPS","cognitive_control",0.0699976,0.230905,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",8878.33
"7044","RRV020","2","con_0017.nii","food","rest","-6_49_1","left vmPFC","value",-0.725155,0.292338,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",538.468
"7045","RRV020","all","con_0018.nii","food","rest","9_3_-6","right VS","reward",-0.449757,0.918523,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",10954.6
"7046","RRV020","all","con_0018.nii","food","rest","-9_3_-6","left VS","reward",0.970272,1.11945,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",10954.6
"7047","RRV020","all","con_0018.nii","food","rest","-30_33_-18","left lOFC","reward",-0.716232,0.414821,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",10954.6
"7048","RRV020","all","con_0018.nii","food","rest","46_28_31","right dlPFC","cognitive_control",0.751791,0.501604,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",33218.4
"7049","RRV020","all","con_0018.nii","food","rest","-44_27_33","left dlPFC","cognitive_control",1.41558,1.29405,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",33218.4
"7050","RRV020","all","con_0018.nii","food","rest","44_8_34","right MFG","cognitive_control",1.54854,0.627474,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",33218.4
"7051","RRV020","all","con_0018.nii","food","rest","-42_7_36","left MFG","cognitive_control",3.1852,2.63685,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",33218.4
"7052","RRV020","all","con_0018.nii","food","rest","54_-44_43","right IPL","cognitive_control",0.309833,0.682191,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",33218.4
"7053","RRV020","all","con_0018.nii","food","rest","-53_-50_39","left IPL","cognitive_control",0.0155294,0.389716,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",33218.4
"7054","RRV020","all","con_0018.nii","food","rest","32_-59_41","right IPS","cognitive_control",1.23116,0.850188,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",33218.4
"7055","RRV020","all","con_0018.nii","food","rest","-32_-58_46","left IPS","cognitive_control",0.516394,0.536124,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",33218.4
"7056","RRV020","all","con_0018.nii","food","rest","-6_49_1","left vmPFC","value",-1.58652,0.307078,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",8631.83
"7057","RRV020","1","con_0019.nii","snack","nature","9_3_-6","right VS","reward",-0.279834,0.468661,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",36481.7
"7058","RRV020","1","con_0019.nii","snack","nature","-9_3_-6","left VS","reward",0.637841,0.278197,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",36481.7
"7059","RRV020","1","con_0019.nii","snack","nature","-30_33_-18","left lOFC","reward",0.201509,0.220746,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",36481.7
"7060","RRV020","1","con_0019.nii","snack","nature","46_28_31","right dlPFC","cognitive_control",0.807848,0.173305,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",41591.2
"7061","RRV020","1","con_0019.nii","snack","nature","-44_27_33","left dlPFC","cognitive_control",1.5462,0.553078,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",41591.2
"7062","RRV020","1","con_0019.nii","snack","nature","44_8_34","right MFG","cognitive_control",0.892528,0.259917,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",41591.2
"7063","RRV020","1","con_0019.nii","snack","nature","-42_7_36","left MFG","cognitive_control",1.87246,0.939776,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",41591.2
"7064","RRV020","1","con_0019.nii","snack","nature","54_-44_43","right IPL","cognitive_control",0.95965,0.548271,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",41591.2
"7065","RRV020","1","con_0019.nii","snack","nature","-53_-50_39","left IPL","cognitive_control",0.639861,0.47813,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",41591.2
"7066","RRV020","1","con_0019.nii","snack","nature","32_-59_41","right IPS","cognitive_control",1.10696,0.308714,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",41591.2
"7067","RRV020","1","con_0019.nii","snack","nature","-32_-58_46","left IPS","cognitive_control",0.667339,0.511887,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",41591.2
"7068","RRV020","1","con_0019.nii","snack","nature","-6_49_1","left vmPFC","value",0.128907,0.36983,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",19559.7
"7069","RRV020","2","con_0020.nii","snack","nature","9_3_-6","right VS","reward",-0.137872,0.676633,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",11270
"7070","RRV020","2","con_0020.nii","snack","nature","-9_3_-6","left VS","reward",0.509964,1.27005,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",11270
"7071","RRV020","2","con_0020.nii","snack","nature","-30_33_-18","left lOFC","reward",-0.553742,0.322508,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",11270
"7072","RRV020","2","con_0020.nii","snack","nature","46_28_31","right dlPFC","cognitive_control",0.459194,0.544148,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",21056.3
"7073","RRV020","2","con_0020.nii","snack","nature","-44_27_33","left dlPFC","cognitive_control",0.685632,0.565198,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",21056.3
"7074","RRV020","2","con_0020.nii","snack","nature","44_8_34","right MFG","cognitive_control",1.48467,0.471801,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",21056.3
"7075","RRV020","2","con_0020.nii","snack","nature","-42_7_36","left MFG","cognitive_control",0.729476,0.871936,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",21056.3
"7076","RRV020","2","con_0020.nii","snack","nature","54_-44_43","right IPL","cognitive_control",0.903963,0.442536,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",21056.3
"7077","RRV020","2","con_0020.nii","snack","nature","-53_-50_39","left IPL","cognitive_control",0.533997,0.297749,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",21056.3
"7078","RRV020","2","con_0020.nii","snack","nature","32_-59_41","right IPS","cognitive_control",1.04072,0.457941,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",21056.3
"7079","RRV020","2","con_0020.nii","snack","nature","-32_-58_46","left IPS","cognitive_control",0.238286,0.341625,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",21056.3
"7080","RRV020","2","con_0020.nii","snack","nature","-6_49_1","left vmPFC","value",-0.494908,0.3293,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",8378.44
"7081","RRV020","all","con_0021.nii","snack","nature","9_3_-6","right VS","reward",-0.417706,0.851235,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",47751.7
"7082","RRV020","all","con_0021.nii","snack","nature","-9_3_-6","left VS","reward",1.1478,1.31745,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",47751.7
"7083","RRV020","all","con_0021.nii","snack","nature","-30_33_-18","left lOFC","reward",-0.352232,0.195892,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",47751.7
"7084","RRV020","all","con_0021.nii","snack","nature","46_28_31","right dlPFC","cognitive_control",1.26704,0.561328,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",62647.4
"7085","RRV020","all","con_0021.nii","snack","nature","-44_27_33","left dlPFC","cognitive_control",2.23183,1.00761,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",62647.4
"7086","RRV020","all","con_0021.nii","snack","nature","44_8_34","right MFG","cognitive_control",2.3772,0.641555,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",62647.4
"7087","RRV020","all","con_0021.nii","snack","nature","-42_7_36","left MFG","cognitive_control",2.60194,1.76249,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",62647.4
"7088","RRV020","all","con_0021.nii","snack","nature","54_-44_43","right IPL","cognitive_control",1.86361,0.810761,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",62647.4
"7089","RRV020","all","con_0021.nii","snack","nature","-53_-50_39","left IPL","cognitive_control",1.17386,0.663474,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",62647.4
"7090","RRV020","all","con_0021.nii","snack","nature","32_-59_41","right IPS","cognitive_control",2.14768,0.745087,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",62647.4
"7091","RRV020","all","con_0021.nii","snack","nature","-32_-58_46","left IPS","cognitive_control",0.905624,0.754727,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",62647.4
"7092","RRV020","all","con_0021.nii","snack","nature","-6_49_1","left vmPFC","value",-0.366001,0.408386,"value_uniformity-test_z_FDR_0.01","uniformity","unmasked",27938.1
"7093","RRV020","1","con_0022.nii","meal","nature","9_3_-6","right VS","reward",0.200958,0.296705,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",27614.7
"7094","RRV020","1","con_0022.nii","meal","nature","-9_3_-6","left VS","reward",0.112479,0.339018,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",27614.7
"7095","RRV020","1","con_0022.nii","meal","nature","-30_33_-18","left lOFC","reward",-0.254259,0.340204,"reward_uniformity-test_z_FDR_0.01","uniformity","unmasked",27614.7
"7096","RRV020","1","con_0022.nii","meal","nature","46_28_31","right dlPFC","cognitive_control",0.61148,0.141578,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",30080.5
"7097","RRV020","1","con_0022.nii","meal","nature","-44_27_33","left dlPFC","cognitive_control",1.04482,0.610964,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",30080.5
"7098","RRV020","1","con_0022.nii","meal","nature","44_8_34","right MFG","cognitive_control",0.714903,0.469591,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",30080.5
"7099","RRV020","1","con_0022.nii","meal","nature","-42_7_36","left MFG","cognitive_control",1.70008,1.14173,"cognitive_control_uniformity-test_z_FDR_0.01","uniformity","unmasked",30080.5
